place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,place_map,combination
164,Pantai Parangtritis,"Pantai Parangtritis adalah tempat wisata yang terletak di Desa Parangtritis, Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta. Jaraknya kurang lebih 27 km dari pusat Kota Yogyakarta. Pantai ini boleh terbilang adalah salah satu destinasi wisata terkenal di Yogyakarta dan paling favorit diantara para wisatawan sejak lama, bahkan Pantai Parangtritis telah menjadi ikon pariwisata di Yogyakarta. Pantai Parangtritis mempunyai nilai simbolis yang merupakan garis yang bersifat magis yang menghubungkan Panggung Krapyak, Keraton Yogyakarta, Tugu Yogyakarta dan Gunung Merapi yang dikenal sebagai Garis Imajiner Yogyakarta.\nPantai yang terletak di sisi timur Pantai Parangkusumo ini terkenal diantara para wisatawan karena memiliki legenda yang melekat dengan Ratu Kidul sebagai penguasa laut selatan dan keindahannya. Pantai ini merupakan pantai yang cukup luas di Yogyakarta, berbeda dengan pantai-pantai di kawasan Yogyakarta lainya seperti Pantai di Gunungkidul yang ukurannya relatif kecil.","Bahari,Cagar Alam",Yogyakarta,10.0,4.5,"Desa Parangtritis, Kecamatan Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia.",https://i.ibb.co/4gV4SnT6/Pantai-Parangtritis-place-img.jpg,https://i.ibb.co/k2CMMZ0v/Pantai-Parangtritis-gallery-photo-img1.jpg,https://i.ibb.co/wNcGrBbK/Pantai-Parangtritis-gallery-photo-img2.jpg,https://i.ibb.co/MxG5MBcC/Pantai-Parangtritis-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Parangtritis,pantai parangtritis tempat wisata terletak desa parangtritis kretek kabupaten bantul daerah istimewa yogyakarta jaraknya kurang 27 km pusat kota yogyakarta pantai boleh terbilang salah satu destinasi wisata terkenal yogyakarta paling favorit diantara wisatawan sejak lama bahkan pantai parangtritis telah menjadi ikon pariwisata yogyakarta pantai parangtritis mempunyai nilai simbolis merupakan garis bersifat magis menghubungkan panggung krapyak keraton yogyakarta tugu yogyakarta gunung merapi dikenal garis imajiner yogyakarta npantai terletak sisi timur pantai parangkusumo terkenal diantara wisatawan memiliki legenda melekat ratu kidul penguasa laut selatan keindahannya pantai merupakan pantai cukup luas yogyakarta berbeda pantai pantai kawasan yogyakarta lainya seperti pantai gunungkidul ukurannya relatif kecil bahari cagar alam yogyakarta
165,Pantai Patihan,"Pantai ini terletak di daerah Srigading, Sanden dan cukup dekat dengan Pantai Goa Cemara. Tempatnya juga asyik banget buat foto-foto, nggak beda jauh dengan Pandasari.","Bahari,Cagar Alam",Yogyakarta,5.0,4.1,"Patihan, Gadingsari, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763",https://i.ibb.co/W4nh2Fv3/Pantai-Patihan-place-img.jpg,https://i.ibb.co/tPTL2gNs/Pantai-Patihan-gallery-photo-img1.jpg,https://i.ibb.co/8DmgJCKL/Pantai-Patihan-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Patihan,pantai terletak daerah srigading sanden cukup dekat pantai goa cemara tempatnya asyik banget buat foto foto nggak beda jauh pandasari bahari cagar alam yogyakarta
166,Pantai Sadranan,"Pantai Sadranan Jogja adalah butiran intan permata tersembunyi yang tiba-tiba memunculkan diri, dari dalam tumpukan harta karun deretan pantai pantai indah di Jogja. Seperti halnya pantai-pantai lain di kawasan Selatan Jogja, Pantai Sadranan juga memiliki ciri khas pasir putih dengan karang koral di area sangaet dekat dengan bibir pantai. Pasir putih ini mengingatkan pada Pantai terkenal semacam Kuta di Bali dan Mandalika di Lombok. Namun pantai di gunung kidul ini punya kelebihan dari 2 pantai terkenal itu, yaitu terdapatnya koral karang di pantai. Selain itu, pantai ini juga masih terbilang sepi. Kedua kelebihan ini, membuat pengunjung benar-benar bisa menikmati keasrian pantai tanpa harus terganggu hiruk pikuknya manusia.","Bahari,Cagar Alam",Yogyakarta,10.0,4.6,"Dusun Pulegundes II, Desa Sidoharjo, Kecamatan Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta.",https://i.ibb.co/ym0thTkT/Pantai-Sadranan-place-img.jpg,https://i.ibb.co/ny80d87/Pantai-Sadranan-gallery-photo-img1.jpg,https://i.ibb.co/pBYHmstR/Pantai-Sadranan-gallery-photo-img2.jpg,https://i.ibb.co/pjDwg87f/Pantai-Sadranan-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Sadranan,pantai sadranan jogja butiran intan permata tersembunyi tiba tiba memunculkan diri tumpukan harta karun deretan pantai pantai indah jogja seperti halnya pantai pantai kawasan selatan jogja pantai sadranan memiliki ciri khas pasir putih karang koral area sangaet dekat bibir pantai pasir putih mengingatkan pantai terkenal semacam kuta bali mandalika lombok pantai gunung kidul punya kelebihan 2 pantai terkenal terdapatnya koral karang pantai selain pantai terbilang sepi kedua kelebihan membuat pengunjung benar benar menikmati keasrian pantai terganggu hiruk pikuknya manusia bahari cagar alam yogyakarta
167,Pantai Samas ,"Pantai Samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta.","Bahari,Cagar Alam",Yogyakarta,4.0,4.0,"X7V8+R37, Jl. Samas, Dodogan, Srigading, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763",https://i.ibb.co/qbVvBgq/Pantai-Samas-place-img.jpg,https://i.ibb.co/Mx857x8Q/Pantai-Samas-gallery-photo-img1.jpg,https://i.ibb.co/0L2yyZK/Pantai-Samas-gallery-photo-img2.jpg,https://i.ibb.co/5xX4gz5t/Pantai-Samas-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Samas+,pantai samas merupakan salah satu pantai berada deretan pantai sebelah timur pantai parangtritis lokasi pantai samas kurang 14 km arah selatan kota bantul sekitar 35 km pusat kota yogyakarta tepatnya desa srigading kecamatan sanden kabupaten bantul daerah istimewa yogyakarta bahari cagar alam yogyakarta
168,Pantai Sedahan,"Pantai Sedahan ini memiliki garis pantai yang cukup panjang dan cukup luas untuk dijadikan sebagai arena bermain. Pada kedua sisi pantai, terdapat tebing karang yang mengapit pantai ini dan menjorok ke tengah laut. Pantai Sedahan mempunyai deburan ombak yang khas laut selatan dan hamparan pasir putih dengan butiran butiran yang halus. Air Biru kehijauan yang bening, segar, dan berkilauan teritampa cahaya matahari akan menghipnotis siapa pun untuk bermain air dan menceburkan diri di pantai tersebut. Tetapi pengunjung harus tetap berhati hati karena pantai selatan selalu berarus dan berombak kuat, maka para pengunjung tidak disarankan untuk berenang terlalu jauh dari daratan. Pantai Sedahan ini juga dikenal oleh banyak orang sebagai lokasi memancing yang menyenangkan. Banyak pengunjung yang rela dan menyempatkan datang jauh jauh hanya untuk memancing ikan di Pantai Sedahan ini.","Bahari,Cagar Alam",Yogyakarta,5.0,4.6,"Desa Jepitu, Kecamatan Girisubo, Kabupaten Gunungkidul, DI Yogyakarta",https://i.ibb.co/fYB11JxW/Pantai-Sedahan-place-img.jpg,https://i.ibb.co/SbHT6Y4/Pantai-Sedahan-gallery-photo-img1.jpg,https://i.ibb.co/pqJ9WDw/Pantai-Sedahan-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Sedahan,pantai sedahan memiliki garis pantai cukup panjang cukup luas dijadikan arena bermain kedua sisi pantai terdapat tebing karang mengapit pantai menjorok tengah laut pantai sedahan mempunyai deburan ombak khas laut selatan hamparan pasir putih butiran butiran halus air biru kehijauan bening segar berkilauan teritampa cahaya matahari menghipnotis siapa pun bermain air menceburkan diri pantai tersebut tetapi pengunjung tetap berhati hati pantai selatan selalu berarus berombak kuat maka pengunjung tidak disarankan berenang terlalu jauh daratan pantai sedahan dikenal orang lokasi memancing menyenangkan pengunjung rela menyempatkan datang jauh jauh memancing ikan pantai sedahan bahari cagar alam yogyakarta
169,Pantai Siung,"Pantai Siung, yang terletak di Gunungkidul, Yogyakarta, merupakan surga bagi para pecinta pantai dan pendaki. Dengan pasir putih yang bersih dan air laut yang jernih, pantai ini menawarkan pemandangan yang memesona. Selain itu, pantai ini juga terkenal dengan tebing-tebing batu karang yang indah, yang menjadi favorit bagi para pendaki dan penggemar panjat tebing. Di Pantai Siung, pengunjung dapat menikmati keindahan alam yang spektakuler, bersantai di tepi pantai, atau mencoba kegiatan menantang seperti panjat tebing.","Bahari,Cagar Alam",Yogyakarta,10.0,4.6,"Dusun Duwet, Kelurahan Purwodadi, Kecamatan Tepus, Kabupaten Gunungkidul, provinsi Daerah Istimewa Yogyakarta.",https://i.ibb.co/v4kx5f0Q/Pantai-Siung-place-img.jpg,https://i.ibb.co/Jwtb5wZn/Pantai-Siung-gallery-photo-img1.jpg,https://i.ibb.co/23WTvZyd/Pantai-Siung-gallery-photo-img2.jpg,https://i.ibb.co/nNfrY8sf/Pantai-Siung-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Siung,pantai siung terletak gunungkidul yogyakarta merupakan surga bagi pecinta pantai pendaki pasir putih bersih air laut jernih pantai menawarkan pemandangan memesona selain pantai terkenal tebing tebing batu karang indah menjadi favorit bagi pendaki penggemar panjat tebing pantai siung pengunjung menikmati keindahan alam spektakuler bersantai tepi pantai mencoba kegiatan menantang seperti panjat tebing bahari cagar alam yogyakarta
170,Pantai Timang,"Pantai Timang adalah objek wisata berupa pantai yaitu wilayah yang menjadi batas antara lautan dan daratan yang terletak di Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Pantai Timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih. Pantai Timang terletak di antara Pantai Siung dan Pantai Sundak Gunungkidul. Aksesn menuju pantai ini cukup sulit, jalan ke arah pantai ini masih banyak yang belum diaspal karena lokasi pantai ini cukup terpencil. Keunikan pantai ini ialah terdapat sebuah pulau yang menjadi habitat lobster laut diseberang pantai.","Bahari,Cagar Alam",Yogyakarta,10.0,4.5,"Jl. Pantai Sel. Jawa, Pantai, Purwodadi, Kec. Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",https://i.ibb.co/fVBg81xV/Pantai-Timang-place-img.jpg,https://i.ibb.co/SD5sWFmT/Pantai-Timang-gallery-photo-img1.jpg,https://i.ibb.co/jBvwxFC/Pantai-Timang-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Timang,pantai timang objek wisata berupa pantai wilayah menjadi batas antara lautan daratan terletak kabupaten gunungkidul daerah istimewa yogyakarta pantai timang merupakan salah satu pantai yogyakarta pasirnya berwarna putih pantai timang terletak antara pantai siung pantai sundak gunungkidul aksesn menuju pantai cukup sulit jalan arah pantai diaspal lokasi pantai cukup terpencil keunikan pantai ialah terdapat pulau menjadi habitat lobster laut diseberang pantai bahari cagar alam yogyakarta
171,Pantai Watu Kodok,"Pantai Watu Kodok merupakan salah satu pantai yang ada di Gunung Kidul. Pantai Watu Kodok ini memiliki pasir putih dan air laut yang masih berwarna biru yang sangat indah. Di pantai ini terdapat beberapa batu karang yang terjal, batu tersebut menjadi daya tarik para wisatawan dan keunikan bagi pantai itu sendiri. Dan suasana pantai yang masih alami juga menjadikan pantai ini menjadi daya tariknya, tetapi pantai ini masih tergolong pantai baru jadi masih belum banyak wisatawan. Pantai Watu Kodok ini sangat cocok bagi Anda yang ingin menghabiskan waktu liburan bersama keluarga.","Bahari,Cagar Alam",Yogyakarta,5.0,4.7,"Kelor Kidul, Kemadang, Tanjungsari, Gunung Kidul Regency, Special Region of Yogyakarta 55881",https://i.ibb.co/9myB76Vc/Pantai-Watu-Kodok-place-img.jpg,https://i.ibb.co/CKVCG4xg/Pantai-Watu-Kodok-gallery-photo-img1.jpg,https://i.ibb.co/bM8kz1q5/Pantai-Watu-Kodok-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Watu+Kodok,pantai watu kodok merupakan salah satu pantai gunung kidul pantai watu kodok memiliki pasir putih air laut berwarna biru indah pantai terdapat batu karang terjal batu tersebut menjadi daya tarik wisatawan keunikan bagi pantai sendiri suasana pantai alami menjadikan pantai menjadi daya tariknya tetapi pantai tergolong pantai baru jadi wisatawan pantai watu kodok cocok bagi anda ingin menghabiskan waktu liburan bersama keluarga bahari cagar alam yogyakarta
172,Pantai Wediombo,"Pantai Wediombo (O Jawa: Wedhiamba) adalah sebuah pantai yang berada di Desa Jepitu, Girisubo, Gunungkidul di dekat Pantai Siung, berjarak 80 km dari kota Yogyakarta. Pantai tersebut meliputi sebuah teluk yang dikelilingi pegunungan batu karang dan pasir putih. Di tengah laut, batu karang tampak menonjol. Tempat tersebut juga dipakai untuk selancar. Ketinggian ombak dapat mencapai 3-4 meter. Pantai Wediombo menghadap ke barat dan matahari berada di sisi selatan (pada November-Mei). Dari pantai ini, orang-orang dapat melihat matahari terbenam pada waktu sore. Selin untuk berselancar, Wediombo juga memiliki kolam alami sampai perairan tanpa ombak. Ada pula tempat untuk snorkeling. Wediombo masuk salah satu dari 13 tempat yang masuk Cagar Alam Dunia UNESCO Gunung Sewu.","Bahari,Cagar Alam",Yogyakarta,5.0,4.5,"Desa Jepitu, Girisubo, Gunungkidul di dekat Pantai Siung, berjarak 80 km dari kota Yogyakarta.",https://i.ibb.co/Y74kYFt6/Pantai-Wediombo-place-img.jpg,https://i.ibb.co/TD9XXhMG/Pantai-Wediombo-gallery-photo-img1.jpg,https://i.ibb.co/JwDLQk46/Pantai-Wediombo-gallery-photo-img2.jpg,https://i.ibb.co/Q3fx36YJ/Pantai-Wediombo-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Wediombo,pantai wediombo o jawa wedhiamba pantai berada desa jepitu girisubo gunungkidul dekat pantai siung berjarak 80 km kota yogyakarta pantai tersebut meliputi teluk dikelilingi pegunungan batu karang pasir putih tengah laut batu karang tampak menonjol tempat tersebut dipakai selancar ketinggian ombak mencapai 3 4 meter pantai wediombo menghadap barat matahari berada sisi selatan november mei pantai orang orang melihat matahari terbenam waktu sore selin berselancar wediombo memiliki kolam alami perairan ombak pula tempat snorkeling wediombo masuk salah satu 13 tempat masuk cagar alam dunia unesco gunung sewu bahari cagar alam yogyakarta
173,Puncak Gunung Api Purba - Nglanggeran,"Gunung Nglanggeran adalah sebuah gunung di Daerah Istimewa Yogyakarta, Indonesia. Gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0,6-70 juta tahun yang lalu atau yang memiliki umur tersier (Oligo-Miosen). Gunung Nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api. Gunung ini terletak di Desa Nglanggeran, Kecamatan Patuk, Kabupaten Gunung Kidul yang berada pada deretan Pegunungan Baturagung.",Cagar Alam,Yogyakarta,10.0,4.7,"Nglanggeran Wetan, Nglanggeran, Kec. Patuk, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55862",https://i.ibb.co/rfH3M0NG/Puncak-Gunung-Api-Purba-Nglanggeran-place-img.jpg,https://i.ibb.co/hFR1rczV/Puncak-Gunung-Api-Purba-Nglanggeran-gallery-phot.jpg,https://i.ibb.co/r2DMswCs/Puncak-Gunung-Api-Purba-Nglanggeran-gallery-phot.jpg,,https://www.google.com/maps/search/Puncak+Gunung+Api+Purba+-+Nglanggeran,gunung nglanggeran gunung daerah istimewa yogyakarta indonesia gunung merupakan gunung api purba terbentuk sekitar 0 6 70 juta tahun memiliki umur tersier oligo miosen gunung nglanggeran memiliki batuan khas didominasi aglomerat breksi gunung api gunung terletak desa nglanggeran kecamatan patuk kabupaten gunung kidul berada deretan pegunungan baturagung cagar alam yogyakarta
174,Puncak Kebun Buah Mangunan,"Berlibur di pegunungan memang menyenangkan. Dapat menikmati sejuknya udara serta pemandangan indah dari atas perbukitan. Wisata seperti ini dapat dinikmati di Bantul, tepatnya di Kebun Buah Mangunan. Beruntungnya Jogja dikaruniai bentang alam yang begitu indah. Ada pantai, gunung, bukit, serta kota dan budaya yang sangat menarik. Kebun Buah Mangunan hadir sebagai objek wisata yang begitu menarik minat wisatawan. Apalagi di pagi hari, pemandangannya tak ubahnya seperti negeri di atas awan.","Cagar Alam,Taman Hiburan",Yogyakarta,5.0,4.6,"Jl. Imogiri - Dlingo, Sukorame, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://i.ibb.co/DPKrCz5q/Puncak-Kebun-Buah-Mangunan-place-img.jpg,https://i.ibb.co/prs8XHY4/Puncak-Kebun-Buah-Mangunan-gallery-photo-img1.jpg,https://i.ibb.co/2Ymd9pSc/Puncak-Kebun-Buah-Mangunan-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Puncak+Kebun+Buah+Mangunan,berlibur pegunungan memang menyenangkan menikmati sejuknya udara pemandangan indah atas perbukitan wisata seperti dinikmati bantul tepatnya kebun buah mangunan beruntungnya jogja dikaruniai bentang alam begitu indah pantai gunung bukit kota budaya menarik kebun buah mangunan hadir objek wisata begitu menarik minat wisatawan apalagi pagi hari pemandangannya tak ubahnya seperti negeri atas awan cagar alam taman hiburan yogyakarta
175,Puncak Pinus Becici,"Puncak Pinus Becici atau Puncak Becici merupakan objek wisata yang berada di Desa Muntuk, Kecamatan Dlingo, Kabupaten Bantul, Yogyakarta. Pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona Kota Yogyakarta dari ketinggian dengan gardu pandang. Dari bagian utara dapat melihat Candi Prambanan, bagian selatan terlihat garis lurus yang merupakan Pantai Selatan serta dapat melihat Gunung Merapi dan Gunung Sindoro.","Cagar Alam,Taman Hiburan",Yogyakarta,3.0,4.5,"Gunungcilik, RT.07/RW.02, Gn. Cilik, Muntuk, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://i.ibb.co/fKLJ3x3/Puncak-Pinus-Becici-place-img.png,https://i.ibb.co/V0JfNYTv/Puncak-Pinus-Becici-gallery-photo-img1.jpg,https://i.ibb.co/n8LJbqBw/Puncak-Pinus-Becici-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Puncak+Pinus+Becici,puncak pinus becici puncak becici merupakan objek wisata berada desa muntuk kecamatan dlingo kabupaten bantul yogyakarta pemandangan kawasan indah hamparan perbukitan tumbuhi pohon pinus melihat pesona kota yogyakarta ketinggian gardu pandang bagian utara melihat candi prambanan bagian selatan terlihat garis lurus merupakan pantai selatan melihat gunung merapi gunung sindoro cagar alam taman hiburan yogyakarta
176,Seribu Batu Songgo Langit,"Nama Seribu Batu Songgo Langit memiliki makna tersendiri. Sebelum jadi tempat wisata, di lokasi ini terdapat ratusan bahkan ribuan batu dan pastinya hutan pinus. Songgo langit berarti penyangga langit, hal ini dikarenakan di Seribu Baru Songgo Langit terdapat bukit yang seakan akan merupakan tiang dari langit .Seribu Batu Songgo Langit merupakan tempat wisata di kawasan Dlingo yang menawarkan berbagai macam atraksi wisata, namun kebanyakan adalah spot foto. Spot foto di Seribu Batu hampir semuanya anti mainstream. Anda akan menemui beberapa spot foto dalam empat bagian di tempat wisata ini. Memasuki gerbang Seribu Batu Songgo Langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama. Spot pertama ini menawarkan rumah dongeng seribu kayu. Spot ini berbentuk rumah kecil-kecil yang menyerupai rumah kurcaci dalam dongeng. Terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga akan menciptakan angle foto yang bagus.","Budaya,Cagar Alam",Yogyakarta,2.0,4.6,"Jl. Hutan Pinus Nganjir, Sukorame, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://i.ibb.co/JWnzxMv9/Seribu-Batu-Songgo-Langit-place-img.jpg,https://i.ibb.co/ymzrD6bc/Seribu-Batu-Songgo-Langit-gallery-photo-img1.jpg,https://i.ibb.co/9HSKcStj/Seribu-Batu-Songgo-Langit-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Seribu+Batu+Songgo+Langit,nama seribu batu songgo langit memiliki makna tersendiri sebelum jadi tempat wisata lokasi terdapat ratusan bahkan ribuan batu pastinya hutan pinus songgo langit berarti penyangga langit hal dikarenakan seribu baru songgo langit terdapat bukit seakan merupakan tiang langit seribu batu songgo langit merupakan tempat wisata kawasan dlingo menawarkan berbagai macam atraksi wisata kebanyakan spot foto spot foto seribu batu hampir semuanya anti mainstream anda menemui spot foto empat bagian tempat wisata memasuki gerbang seribu batu songgo langit anda diharuskan menuruni tangga terbuat kayu mencapai spot pertama spot pertama menawarkan rumah dongeng seribu kayu spot berbentuk rumah kecil kecil menyerupai rumah kurcaci dongeng terdapat tujuh buah rumah kurcaci ditata secara mengerucut sehingga menciptakan angle foto bagus budaya cagar alam yogyakarta
